X,Y,FID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,COUNTY,FIPS,DIRECTIONS,NAICSCODE,NAICSDESCR,GEOPREC,PHONELOC,AGENCIES,AGENCY_PH,UNIQUE_ID,NUM_AGENCY,LONGITUDE,LATITUDE,ZIP4
-16687165.283,8676236.1244,1131,BRADY BUILDING,NOT AVAILABLE,1031 WEST 4TH AVENUE,NOT AVAILABLE,ANCHORAGE,AK,99501,ANCHORAGE,02020,LOCATED ON THE NE CORNER OF WEST 4TH STREET AND L STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,ALASKA DEPARTMENT OF LAW,(907) 269-5100,10407414,1,-149.9033566,61.2187968,5901
-16686923.3755,8676328.8377,1132,BONEY MEMORIAL COURTHOUSE,NOT AVAILABLE,303 K STREET,NOT AVAILABLE,ANCHORAGE,AK,99501,ANCHORAGE,02020,LOCATED ON THE EAST SIDE OF K STREET BETWEEN WEST 3RD AVENUE AND WEST 4TH AVENUE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,ALASKA COURT SYSTEM,(907) 264-0612,10407408,1,-149.9011832,61.219198,2013
-8406808.9916,4831471.9149,1133,DEPARTMENT OF LABOR,(302) 761-8200,4425 NORTH MARKET STREET,NOT AVAILABLE,WILMINGTON,DE,19802,NEW CASTLE,10003,ABOUT 0.02 MILES NE OF EAST 44TH STREET ON THE NW SIDE OF NORTH MARKET STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,DEPARTMENT OF LABOR,NOT AVAILABLE,10406662,1,-75.5196503,39.7623806,1307
-10363505.7576,5613754.5041,1134,ELMER L ANDERSON HUMAN SERVICES BUILDING,(651) 431-2000,540 CEDAR STREET,NOT AVAILABLE,SAINT PAUL,MN,55101,RAMSEY,27123,LOCATED ON THE EAST SIDE OF CEDAR STREET 0.03 MILES NORTH OF 10TH STREET EAST,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,DEPARTMENT OF HUMAN SERVICES (DHS),NOT AVAILABLE,10406674,1,-93.096956,44.9506424,2208
-9958607.1549,5323157.5465,1135,HILL FARMS STATE TRANSPORTATION BUILDING,NOT AVAILABLE,4802 SHEBOYGAN AVENUE,NOT AVAILABLE,MADISON,WI,53705,DANE,55025,"LOCATED ON THE NORTH SIDE OF SHEBOYGAN AVENUE, BETWEEN NORTH EAU CLAIRE AVENUE AND NORTH SEGOE ROAD",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"TRANSPORTATION, DEPARTMENT OF; MISSISSIPPI RIVER PARKWAY COMMISSION; CREDIT UNION, SUMMIT",(608) 266-0765,10404793,3,-89.4596901,43.0734447,N/A
-9591823.7942,4832442.5097,1136,INDIANA GOVERNMENT CENTER NORTH,NOT AVAILABLE,100 NORTH SENATE AVENUE,NOT AVAILABLE,INDIANAPOLIS,IN,46204,MARION,18097,ON THE WEST SIDE OF NORTH SENATE AVENUE BETWEEN WEST OHIO STREET AND GOVERNMENT PLACE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"CIVIL RIGHTS COMMISSION, INDIANA; COMMISSION ON PUBLIC RECORDS, INDIANA; EDUCATION EMPLOYMENT RELATIONS BOARD; ENVIRONMENTAL ADJUDICATION, OFFICE OF; ENVIRONMENTAL MANAGEMENT, DEPARTMENT OF; FINANCE AUTHORITY, INDIANA",NOT AVAILABLE,10404629,17,-86.1648187,39.7690826,2273
-9591746.5361,4832284.5046,1137,INDIANA GOVERNMENT CENTER SOUTH,NOT AVAILABLE,10 NORTH SENATE AVENUE,NOT AVAILABLE,INDIANAPOLIS,IN,46204,MARION,18097,NW CORNER OF THE INTERSECTION OF NORTH SENATE AVENUE AND WEST WASHINGTON STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"INDIANA COMMISSION ON HISPANIC/LATINO AFFAIRS; WORKFORCE DEVELOPMENT, DEPARTMENT OF",(317) 232-7395,10404628,2,-86.1641252,39.7679913,2201
-9979838.5472,4836812.8665,1138,NOT AVAILABLE,NOT AVAILABLE,406 EAST MONROE STREET,NOT AVAILABLE,SPRINGFIELD,IL,62701,SANGAMON,17167,NOT AVAILABLE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"CHILDREN AND FAMILY SERVICES, DEPARTMENT OF",(217) 785-2509,10404828,1,-89.650415,39.799252,1411
-9754636.2322,5143234.8167,1139,SULLIVAN CENTER,NOT AVAILABLE,33 SOUTH STATE STREET,NOT AVAILABLE,CHICAGO,IL,60603,COOK,17031,ON THE EAST SIDE OF SOUTH STATE STREET BETWEEN EAST MADISON STREET AND EAST MONROE STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"ATTORNEY GENERAL, OFFICE OF THE; EMPLOYMENT SECURITY, DEPARTMENT OF",(312) 793-5280,10404830,2,-87.627388,41.8814304,2802
-9780802.7582,5170005.0562,1140,STATE POLICE BUILDING,NOT AVAILABLE,9511 HARRISON STREET,NOT AVAILABLE,DES PLAINES,IL,60016,COOK,17031,ON THE SOUTH SIDE OF HARRISON STREET 0.36 MILES WEST OF DEE ROAD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"AGRICULTURE, DEPARTMENT OF; CENTRAL MANAGEMENT SERVICES, DEPARTMENT OF; EMERGENCY MANAGEMENT AGENCY; ENVIRONMENTAL PROTECTION AGENCY; GUARDIANSHIP AND ADVOCACY COMMISSION; REVENUE, DEPARTMENT OF; STATE POLICE, ILLINOIS",NOT AVAILABLE,10404832,7,-87.8624456,42.0602243,1563
-9897230.815,4624350.0515,1141,APPELLATE COURT FIFTH DISTRICT BUILDING,NOT AVAILABLE,1400 MAIN STREET,NOT AVAILABLE,MOUNT VERNON,IL,62864,JEFFERSON,17081,LOCATED ON THE NORTH SIDE OF MAIN STREET IN BETWEEN NORTH 14TH STREET AND SOUTH 15TH STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,COURTS OF ILLINOIS,(618) 242-3120,10404836,1,-88.9083376,38.3173202,3729
-10883854.3554,3547593.5763,1142,NOT AVAILABLE,NOT AVAILABLE,5806 MESA DRIVE,NOT AVAILABLE,AUSTIN,TX,78731,TRAVIS,48453,"LOCATED ON THE SW SIDE OF MESA DRIVE, 0.14 MILES NW OF FM-2222",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,ALCOHOLIC BEVERAGE COMMISSION,(512) 206-3333,10404708,1,-97.7713269,30.3420514,3765
-8523845.7314,4928590.3184,1143,BUILDING S-047-DOD,NOT AVAILABLE,FISHER AVENUE,FORT INDIANTOWN GAP,ANNVILLE,PA,17003,LEBANON,42075,NOT AVAILABLE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DEPARTMENT OF MILITARY AND VETERANS AFFAIRS,NOT AVAILABLE,10404474,1,-76.571009,40.42975,N/A
-7769013.9853,5509923.0894,1144,NOT AVAILABLE,NOT AVAILABLE,103 WATER STREET,NOT AVAILABLE,HALLOWELL,ME,04347,KENNEBEC,23011,ON THE SW CORNER OF WINTHROP STREET AND WATER STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,PUBLIC ADVOCATE OFFICE,(207) 287-2445,10404909,1,-69.7902396,44.2867362,1300
-9051368.5443,3489135.6613,1145,SAINT FRANCIS BARRACKS,(904) 823-0364,82 MARINE STREET,NOT AVAILABLE,SAINT AUGUSTINE,FL,32084,ST JOHNS,12109,LOCATED ON THE SW CORNER OF SAINT FRANCIS STREET AND MARINE STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,DEPARTMENT OF MILITARY AFFAIRS,(904) 823-0364,10405155,1,-81.3098268,29.8877997,5039
-8538009.0267,4748779.1077,1146,DEPARTMENT OF TRANSPORTATION BUILDING,(410) 865-1000,7201 CORPORATE CENTER DRIVE,NOT AVAILABLE,HANOVER,MD,21076,ANNE ARUNDEL,24003,ON THE EAST SIDE OF CORPORATE CENTER DRIVE 0.54 MILES NORTH OF STONEY RUN ROAD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,DEPARTMENT OF TRANSPORTATION,NOT AVAILABLE,10405078,1,-76.6982404,39.1889903,1415
-8391756.1409,4677499.364,1147,DELAWARE DEPARTMENT OF JUSTICE,(302) 856-5353,114 EAST MARKET STREET,NOT AVAILABLE,GEORGETOWN,DE,19947,SUSSEX,10005,ON THE EAST CORNER OF SOUTH RACE STREET AND EAST MARKET STREET INTERSECTION,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,ATTORNEY GENERAL,NOT AVAILABLE,10406777,1,-75.3844279,38.6909523,1411
-8404906.3143,4743521.472,1148,BLUE HEN CORPORATE CENTER,(302) 760-2000,800 BAY ROAD,NOT AVAILABLE,DOVER,DE,19901,KENT,10001,ABOUT 0.12 MILES NW OF TRANSPORTATION CIRCLE ON THE NE SIDE OF SOUTH BAY ROAD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,DELAWARE DEPARTMENT OF TRANSPORTATION,NOT AVAILABLE,10406766,1,-75.5025583,39.1523746,4667
-8408593.5611,4746410.1453,1149,WILLIAM PENN BUILDING,(302) 739-9500,801 SILVER LAKE BOULEVARD,NOT AVAILABLE,DOVER,DE,19904,KENT,10001,ON THE NE CORNER OF WALKER ROAD AND SILVER LAKE BOULEVARD INTERSECTION,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,DEPARTMENT OF TECHNOLOGY AND INFORMATION,NOT AVAILABLE,10405522,1,-75.5356808,39.1724945,2407
-9591980.4192,4832290.8655,1150,INDIANA GOVERNMENT CENTER SOUTH,NOT AVAILABLE,402 WEST WASHINGTON STREET,NOT AVAILABLE,INDIANAPOLIS,IN,46204,MARION,18097,NE CORNER OF THE INTERSECTION OF WEST WASHINGTON STREET AND NORTH WEST STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"ADMINISTRATION, DEPARTMENT OF; ATTORNEY GENERAL; CHILD SERVICES, DEPARTMENT OF; COMMISSION ON PUBLIC RECORDS, INDIANA; ENVIRONMENTAL MANAGEMENT, DEPARTMENT OF; FAMILY AND SOCIAL SERVICES ADMINISTRATION; HOMELAND SECURITY, DEPARTMENT OF",(317) 232-7395,10404639,19,-86.1662262,39.7680352,2243
-7964197.4676,5342151.7093,1151,NEW HAMPSHIRE STATE HOSPITAL CAMPUS - JOHNSON HALL,NOT AVAILABLE,107 PLEASANT STREET,NOT AVAILABLE,CONCORD,NH,03301,MERRIMACK,33013,EAST SIDE OF THE INTERSECTION OF BROWN ROAD AND LONDERGAN ROAD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"TAX AND LAND APPEALS, BOARD OF; PROBATE COURT ADMINISTRATIVE OFFICE",NOT AVAILABLE,10404435,2,-71.5436031,43.1979574,3834
-8575046.8165,4707425.5512,1152,REAL ESTATE TRUST COMPANY WEST TOWER,NOT AVAILABLE,1333 H STREET NW,NOT AVAILABLE,WASHINGTON,DC,20005,DISTRICT OF COLUMBIA,11001,0.05 MILES EAST OF 14TH STREET NW ON THE NORTH SIDE OF H STREET NW,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DISTRICT OF COLUMBIA PUBLIC SERVICE COMMISSION,(202) 626-5100,10407395,1,-77.0309563,38.9004752,4707
-8575204.2066,4707506.097,1153,NOT AVAILABLE,NOT AVAILABLE,1400 I STREET NW,NOT AVAILABLE,WASHINGTON,DC,20005,DISTRICT OF COLUMBIA,11001,ON THE SW CORNER OF I STREET NW AND 14TH STREET NW,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,OFFICE OF POLICE COMPLAINTS,(202) 727-3838,10407403,1,-77.03237,38.9010385,2208
-9979766.6449,4836737.1644,1154,HERNDON BUILDING,(217) 785-1540,421 EAST CAPITOL AVENUE,NOT AVAILABLE,SPRINGFIELD,IL,62701,SANGAMON,17167,LOCATED ON THE NW CORNER OF SOUTH 5TH STREET AND EAST CAPITOL AVENUE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"AGING, DEPARTMENT ON; GUARDIANSHIP AND ADVOCACY COMMISSION",(217) 785-8981,10404849,2,-89.6497686,39.7987296,1737
-9979359.7707,4833849.9053,1155,ILES PARK PLAZA - OFFICE OF THE AUDITOR GENERAL,(217) 782-6046,740 EAST ASH STREET,NOT AVAILABLE,SPRINGFIELD,IL,62703,SANGAMON,17167,LOCATED ON THE SOUTH SIDE OF EAST ASH STREET 0.07 MILES EAST OF ILES PARK PLACE ,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"AUDITOR GENERAL, OFFICE OF THE",(217) 782-6046,10404855,1,-89.6461143,39.7787995,3154
-9979508.6139,4837047.246,1156,ILLINOIS BUILDING,(217) 535-5347,607 EAST ADAMS STREET,NOT AVAILABLE,SPRINGFIELD,IL,62701,SANGAMON,17167,LOCATED ON THE NE CORNER OF SOUTH 6TH STREET AND EAST ADAMS STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"EXECUTIVE INSPECTOR GENERAL, OFFICE OF; HEALTHCARE AND FAMILY SERVICES, DEPARTMENT OF",(217) 535-5347,10404853,2,-89.6474511,39.8008698,1634
-9981047.0398,4837410.9227,1157,JEFFERSON WEST COMPLEX,(217) 782-4977,535 WEST JEFFERSON STREET,NOT AVAILABLE,SPRINGFIELD,IL,62702,SANGAMON,17167,LOCATED ON THE NORTH SIDE OF WEST JEFFERSON STREET 0.08 MILES WEST OF NORTH LEWIS STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"HUMAN SERVICES, DEPARTMENT OF; PUBLIC HEALTH, DEPARTMENT OF",NOT AVAILABLE,10404852,2,-89.6612709,39.8033792,5058
-13524463.5316,4660936.3656,1158,MOTOR VEHICLE BUILDING,(916) 651-8606,1220 N STREET,NOT AVAILABLE,SACRAMENTO,CA,95814,SACRAMENTO,06067,ON THE SOUTH SIDE OF N STREET BETWEEN 13TH STREET AND 12TH STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,DEPARTMENT OF FOOD AND AGRICULTURE,(916) 654-0462,10405067,1,-121.492323,38.574725,5607
-9591451.4249,4831658.7238,1159,PAN AMERICAN PLAZA - INDIANA SPORTS CORPORATION,(317) 237-5794,201 SOUTH CAPITOL AVENUE,NOT AVAILABLE,INDIANAPOLIS,IN,46225,MARION,18097,ON THE EAST SIDE OF SOUTH CAPITOL AVENUE BETWEEN WEST GEORGIA STREET AND WEST LOUISIANA STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,LOTTERY COMMISSION OF INDIANA,NOT AVAILABLE,10404635,1,-86.1614744,39.7636707,1000
-9448365.3573,4607747.017,1160,OLD CAPITOL ANNEX,(502) 564-7670,300 WEST BROADWAY STREET,NOT AVAILABLE,FRANKFORT,KY,40601,FRANKLIN,21073,LOCATED ON THE NE SIDE OF WEST BROADWAY STREET 0.02 MILES NORTH OF THE INTERSECTION OF WEST BROADWAY STREET AND LEWIS STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"ECONOMIC DEVELOPMENT CABINET; REGIONAL DEVELOPMENT, DEPARTMENT FOR",(502) 564-4554,10404495,2,-84.8761099,38.2002064,1980
-10650453.7772,4728271.364,1161,SCOTT BUILDING,(785) 296-3201,120 SOUTHEAST 10TH AVENUE,NOT AVAILABLE,TOPEKA,KS,66612,SHAWNEE,20177,NW CORNER OF THE INTERSECTION OF SE 10TH AVENUE AND SE QUINCY STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,KANSAS DEPARTMENT OF EDUCATION,NOT AVAILABLE,10405102,1,-95.6746539,39.046059,1103
-9442253.5861,4605824.2432,1162,KENTUCKY STATE POLICE HEADQUARTERS,(502) 695-6300,919 VERSAILLES ROAD,NOT AVAILABLE,FRANKFORT,KY,40601,FRANKLIN,21073,LOCATED ON THE SW SIDE OF VERSAILLES ROAD 0.16 MILES SE OF THE INTERSECTION OF KY-676 AND VERSAILLES ROAD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"STATE POLICE, DEPARTMENT OF KENTUCKY",(502) 695-6300,10404500,1,-84.8212075,38.1866318,4740
-9980284.2744,4837263.2837,1163,ALZINA BUILDING,(217) 782-4321,100 NORTH 1ST STREET,NOT AVAILABLE,SPRINGFIELD,IL,62702,SANGAMON,17167,EAST SIDE OF NORTH 1ST STREET BETWEEN EAST JEFFERSON STREET AND EAST WASHINGTON STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"EDUCATION, STATE BOARD OF; HUMAN SERVICES, DEPARTMENT OF",(217) 782-4321,10404840,2,-89.6544191,39.8023605,5042
-7769047.8371,5514658.2077,1164,CAMP KEYES,(207) 626-4271,174 WINTHROP STREET,NOT AVAILABLE,AUGUSTA,ME,04330,KENNEBEC,23011,LOCATED ON THE SOUTH SIDE OF WINTHROP STREET 0.02 MILES NW OF BLAINE AVENUE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"DEFENSE, VETERANS AND EMERGENCY MANAGEMENT, DEPARTMENT OF (DVEM)",(207) 626-4271,10404920,1,-69.7905443,44.3171788,5032
-8407083.5006,4744322.5189,1165,JOHN G TOWNSEND BUILDING,(302) 739-3073,401 FEDERAL STREET,NOT AVAILABLE,DOVER,DE,19901,KENT,10001,ON THE EAST SIDE OF FEDERAL STREET BETWEEN EAST NORTH STREET AND EAST LOOCKERMAN STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,DELAWARE DEPARTMENT OF EDUCATION,NOT AVAILABLE,10405495,1,-75.5221162,39.1579548,3639
-8575199.6532,4711767.7613,1166,TIBOLI SQUARE,NOT AVAILABLE,3333 14TH STREET NW,NOT AVAILABLE,WASHINGTON,DC,20010,DISTRICT OF COLUMBIA,11001,ON THE NE CORNER OF PARK ROAD NW AND 14TH STREET NW,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DISTRICT OF COLUMBIA PUBLIC CHARTER SCHOOL BOARD,(202) 328-2660,10407349,1,-77.0323289,38.9308259,2301
-8572298.0964,4707832.4384,1167,UNION CENTER PLAZA,NOT AVAILABLE,810 1ST STREET NE,NOT AVAILABLE,WASHINGTON,DC,20002,DISTRICT OF COLUMBIA,11001,ON THE WEST SIDE OF 1ST STREET NE BETWEEN K STREET NE AND H STREET NE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"DEPARTMENT OF INSURANCE, SECURITIES AND BANKING",(202) 727-8000,10406786,1,-77.006264,38.90332,4227
-8572540.3314,4707651.2682,1168,UNION SQUARE NORTH TOWER,NOT AVAILABLE,941 NORTH CAPITOL STREET NE,NOT AVAILABLE,WASHINGTON,DC,20002,DISTRICT OF COLUMBIA,11001,ON THE SE CORNER OF K STREET NE AND NORTH CAPITOL STREET NE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DEPARTMENT OF TAX AND REVENUE,(202) 727-4829,10405525,1,-77.0084397,38.9020531,4259
-8573361.4323,4706697.3584,1169,JUDICIARY SQUARE,NOT AVAILABLE,441 4TH STREET NW,NOT AVAILABLE,WASHINGTON,DC,20001,DISTRICT OF COLUMBIA,11001,ON THE EAST SIDE OF 4TH STREET NW BETWEEN D STREET NW AND EAST STREET NW,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"DEPARTMENT OF HUMAN RESOURCES; OFFICE OF VETERANS AFFAIRS; OFFICE OF BOARDS AND COMMISSIONS",(202) 442-9700,10406775,3,-77.0158157,38.895385,2714
-10421952.1426,5164278.5042,1170,IOWA DEPARTMENT OF TRANSPORTATION COMPLEX,(800) 262-0003,800 LINCOLN WAY,NOT AVAILABLE,AMES,IA,50010,STORY,19169,SOUTH SIDE OF LINCOLN WAY. 0.02 MILES WEST OF THE GRAND AVENUE AND LINCOLN WAY INTERSECTION,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,DEPARTMENT OF TRANSPORTATION,(515) 239-1443,10405178,1,-93.621989,42.02202,6915
-8408622.6169,4746603.2729,1171,RODNEY BUILDING,(302) 674-7300,841 SILVER LAKE BOULEVARD,NOT AVAILABLE,DOVER,DE,19904,KENT,10001,ABOUT 0.15 MILES NORTH OF WALKER ROAD ON THE EAST SIDE OF SILVER LAKE BOULEVARD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,INSURANCE COMMISSIONER,NOT AVAILABLE,10406801,1,-75.5359423,39.1738399,2465
-13692959.9548,5616177.9342,1172,OREGON DEPARTMENT OF MOTOR VEHICLES HEADQUARTERS,(503) 945-5000,1905 LANA AVENUE NE,NOT AVAILABLE,SALEM,OR,97303,MARION,41047,NE SIDE OF LANA AVENUE NE BETWEEN PORTLAND ROAD NE AND SILVERTON ROAD NE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,DEPARTMENT OF MOTOR VEHICLES HEADQUARTERS,NOT AVAILABLE,10466256,NOT AVAILABLE,-123.0059524,44.9660471,3117
-13653789.5234,5703591.8898,1173,OREGON COMMISSION FOR THE BLIND BUILDING,(971) 673-1588,535 SOUTHEAST 12TH AVENUE,NOT AVAILABLE,PORTLAND,OR,97214,MULTNOMAH,41051,WEST SIDE OF SE 12TH AVENUE BETWEEN SE STARK STREET AND SE WASHINGTON STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,BLIND COMMISSION,(888) 202-5463,10466245,1,-122.6540785,45.5189431,2408
-9447364.9205,4609980.58,1174,UNISYS BUILDING,NOT AVAILABLE,300 FAIR OAKS LANE,NOT AVAILABLE,FRANKFORT,KY,40601,FRANKLIN,21073,LOCATED ON THE WEST SIDE OF FAIR OAKS LANE 0.06 MILES NE OF THE INTERSECTION OF WILKINSON BOULEVARD AND FAIR OAKS LANE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"ENVIRONMENTAL PROTECTION, DEPARTMENT FOR",NOT AVAILABLE,10404494,1,-84.8671228,38.2159722,1135
-9591447.9726,4832222.2306,1175,ONE NORTH CAPITOL,NOT AVAILABLE,1 NORTH CAPITOL AVENUE,NOT AVAILABLE,INDIANAPOLIS,IN,46204,MARION,18097,NE CORNER OF THE INTERSECTION OF WEST WASHINGTON STREET AND NORTH CAPITOL AVENUE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"CRIMINAL JUSTICE INSTITUTE; DEPARTMENT OF GOVERNMENT EFFICIENCY AND FINANCIAL PLANNING; FINANCE AUTHORITY, INDIANA; INDIANA ECONOMIC DEVELOPMENT CORPORATION; INDIANA HEALTH AND EDUCATION FACILITY FINANCING AUTHORITY; LEGISLATIVE SERVICES AGENCY",NOT AVAILABLE,10404640,12,-86.1614427,39.7675618,2026
-12484957.2385,3970722.1423,1176,BROOKWOOD COMMERCE CENTER,NOT AVAILABLE,4425 WEST OLIVE AVENUE,NOT AVAILABLE,GLENDALE,AZ,85302,MARICOPA,04013,LOCATED ON THE SOUTH SIDE OF WEST OLIVE AVENUE 0.10 MILES EAST OF NORTH 45TH AVENUE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DEPARTMENT OF WEIGHTS AND MEASURES,NOT AVAILABLE,10404601,1,-112.1542791,33.5663581,3843
-8407364.9124,4744106.1028,1177,DELAWARE STATE HOUSING AUTHORITY,(302) 739-4263,18 THE GREEN,NOT AVAILABLE,DOVER,DE,19901,KENT,10001,ON THE NW SIDE OF THE GREEN BETWEEN BANK LANE AND SOUTH STATE STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,DELAWARE STATE HOUSING AUTHORITY,NOT AVAILABLE,10405521,1,-75.524644,39.156447,3612
-10035374.3031,3808006.535,1178,NOT AVAILABLE,(601) 432-2400,1505 EASTOVER DRIVE,NOT AVAILABLE,JACKSON,MS,39211,HINDS,28049,ON THE SOUTH SIDE OF EASTOVER DRIVE BETWEEN EASTLINE DRIVE AND NE DRIVE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"WILDLIFE, FISHERIES, AND PARKS, DEPARTMENT OF",NOT AVAILABLE,10404935,1,-90.1493015,32.3398669,6322
-9945107.0992,5328070.1305,1179,THE STATE OF WISCONSIN DEPARTMENT OF CORRECTIONS,(608) 240-5000,3099 EAST WASHINGTON AVENUE,NOT AVAILABLE,MADISON,WI,53704,DANE,55025,"LOCATED ON THE SOUTH SIDE OF EAST WASHINGTON AVENUE, APPROXIMATELY 0.12 MILES NE OF WEBB AVENUE",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"CORRECTIONS, DEPARTMENT OF",(608) 240-5000,10404794,1,-89.3384176,43.105672,4338
-9382558.8422,3559990.3575,1180,R A GRAY BUILDING,NOT AVAILABLE,500 SOUTH BRONOUGH STREET,NOT AVAILABLE,TALLAHASSEE,FL,32301,LEON,12073,LOCATED ON THE SW CORNER OF WEST PENSACOLA STREET AND SOUTH BRONOUGH STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"OFFICE OF THE SECRETARY OF STATE; DIVISION OF ELECTIONS; DIVISION OF CULTURAL AFFAIRS; DIVISION OF ADMINISTIVE SERVICES; DIVISION OF HISTORICAL SERVICES",(850) 245-6500,10405198,5,-84.2849605,30.4381127,6504
-8572579.1844,4707416.3912,1181,DISTRICT OF COLUMBIA HOUSING AND COMMUNITY DEVELOPEMENT,NOT AVAILABLE,801 NORTH CAPITOL STREET NE,NOT AVAILABLE,WASHINGTON,DC,20002,DISTRICT OF COLUMBIA,11001,ON THE EAST SIDE OF NORTH CAPITOL STREET NE BETWEEN K STREET NE AND H STREET NE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",BLOCKFACE,N/A,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT,(202) 442-7200,10406769,1,-77.0087891,38.9004113,4202
